GeneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RP11-54O7.1,88.153404,1.0067436788143156,0.29987615912524246,3.7845316708516523,0.00015399829682410628,0.0004492149488271648
RP11-54O7.3,744.98505,1.9869741124313796,0.17734707084323498,11.41011730714466,3.722269894870979e-30,5.016786303861768e-29
SAMD11,1823.5028,1.9876548504692677,0.12548739279519303,15.991114108048759,1.473716529832074e-57,4.124294269394698e-56
NOC2L,3941.3542,0.27226780236439907,0.09038444558496171,3.0896448550399556,0.002003959594457281,0.004880763563274213
KLHL17,1058.0739,0.4329075900905189,0.12504537438519095,3.6000079877542737,0.0003182074050111024,0.0008861503950356718
AL645608.1,71.839905,0.3120111899477134,0.21239638751735684,1.6525988255366892,0.09841253727426484,0.15995564067282017
PLEKHN1,126.07444,-0.14426950408889636,0.6016979960735964,10.281053751208889,8.578450765533483e-25,9.609067699442382e-24
PERM1,25.615532,1.5453793109721374,0.3070558819538289,5.347701644902338,8.907814495625784e-08,3.7842600860677576e-07
HES4,160.57513,0.5381673681648795,0.1712062826017942,3.357227387965142,0.000787283369342929,0.0020541130071558755
ISG15,702.8029,0.16088758064597372,0.11979162512981079,1.3979670490285838,0.16212296239314727,0.2435933200016725
AGRN,19710.922,0.17483154490951333,0.1291029521691654,1.3634149116047691,0.17275178417562664,0.25692752872020297
RP11-54O7.14,1079.7484,0.14671110648544283,0.16154144147079286,0.977122355576675,0.32850858139672046,0.43626555221757307
RP11-465B22.3,60.930866,-0.14426950408889636,0.6016980141468815,8.326041329714226,8.35906307036501e-17,6.599754423255393e-16
C1orf159,311.46637,-0.39320513830498094,0.1451835815577559,-2.8569231191494464,0.004277694364368419,0.009737142656880582
SDF4,8716.945,-0.202585393377501,0.09387215420720087,-2.1625861862690847,0.030573021662913345,0.057584487806848356
B3GALT6,1737.39,0.04359051020429954,0.04800314137827632,0.9144343427901535,0.36048866309963634,0.46912908211596516
FAM132A,75.82647,-0.1798959849355169,0.2262271842304059,-0.9188591405188098,0.35816925399047694,0.4669394481833643
RP5-902P8.12,19.633337,-0.035908576643780145,0.3707403539416727,-0.14611916855663035,0.8838273145050922,0.9186932252440855
UBE2J2,2585.8333,-0.16225744709010903,0.08882601750755202,-1.8698800783759333,0.061500472837259526,0.10648973498668338
RP5-902P8.10,63.908234,0.07914512966651534,0.18230234948731616,0.4788337341582531,0.6320569158966152,0.7221568982848136
SCNN1D,470.82166,-0.0019798122134685164,0.14615257924203678,-0.00687094763443775,0.9945178200999781,0.9961461186608705
ACAP3,4149.025,-0.10890096542373558,0.17168429708211821,-0.6868217245665016,0.49219507798864603,0.5973571228264936
PUSL1,647.44385,0.00961062071153682,0.11084735517765347,0.08840567986282005,0.929554247096386,0.9511478745178729
CPSF3L,2926.4785,-0.16390310661605204,0.1042010485095969,-1.6199743691130741,0.10523778284874444,0.16931106129317863
MIR6727,17.66271,-0.023501879147209356,0.3654537753338513,-0.09643721028003178,0.9231733403017309,0.9469895205628274
RP5-890O3.9,107.65976,-0.2017992371584276,0.26265674657448546,-0.930685616288514,0.3520162122284938,0.4609704887799551
CPTP,1029.3812,-0.014988345365125853,0.08985141255678934,-0.17152410785245542,0.8638116760043554,0.9052227181310921
TAS1R3,38.831833,0.46622413007037533,0.31545801342931434,1.8557183686400467,0.06349371120993405,0.10955672965400406
DVL1,3342.3408,0.48744050855512966,0.13697693604339264,3.748412634782684,0.00017795730446390227,0.0005144924536853235
MXRA8,14897.337,-0.24567132263048183,0.12301091937742722,-2.0189102508957286,0.04349654859001156,0.0785878817678326
AURKAIP1,2091.7896,0.12528922073299004,0.07466266330271973,1.7039728154324794,0.08838616603159777,0.14591414189614374
CCNL2,7936.689,-0.3527410443148595,0.12298393837843741,-2.9163451581484554,0.003541584661638878,0.00821477503343055
RP4-758J18.2,756.8796,-0.006506923205680872,0.056071356452259274,-0.1251194239534038,0.9004290060427167,0.9305562613901415
MRPL20,1430.7052,-0.012547112346884066,0.07996850037904348,-0.16077869637788927,0.8722677047571665,0.9106632357792088
RN7SL657P,21.465582,-0.160673232679019,0.434005966618624,-0.6261546157888939,0.5312135319560842,0.6332475822652217
RP4-758J18.13,95.33878,-0.14426950408889636,0.6016978975487,-1.325440704824212,0.1850250238205372,0.27241474354075074
VWA1,257.76178,0.4138276373534732,0.13890668763917624,3.1297778759531516,0.0017493852911110858,0.004303673920951474
ATAD3C,34.95967,0.16028275920325227,0.3174342894035292,0.6683201871911855,0.5039292299686001,0.6071956819346049
ATAD3B,1421.542,0.3284905025990292,0.14673037961052757,2.378269422717131,0.017394111612044925,0.03481397467050331
ATAD3A,1548.5045,0.36049674362439305,0.09180545351834167,4.015198425545565,5.939580259330528e-05,0.00018426853143465848
TMEM240,151.53568,-0.14426950408889636,0.6016977686335223,-7.629231186799237,2.3615780566337343e-14,1.6187493894437553e-13
SSU72,3158.554,0.058111468739833576,0.07712599845476126,0.7537442414066954,0.45100281087665817,0.558608479858381
C1orf233,277.20343,-0.341709622636738,0.16040668669238348,-2.283663918393369,0.022391290130092306,0.04353173938455446
RP11-345P4.9,150.53471,-0.14426950408889636,0.6016978342530285,-2.0607983560088816,0.039322281397021056,0.07198844745340052
MIB2,2719.8137,0.06173999146902236,0.13300311163421216,0.5021294683364742,0.6155764526135777,0.7081728189228008
MMP23B,41.311043,-1.691977144412223,0.35827835517175455,-5.11635556142067,3.1149561545997847e-07,1.2562036350869944e-06
CDK11B,1214.5878,-0.06560750938462545,0.10065890382099292,-0.6734963265252745,0.5006315850092249,0.604548585030722
RP11-345P4.10,519.3447,-0.6536030633136625,0.10458917369078875,-6.394307109265181,1.612769952981014e-10,8.545201062297655e-10
SLC35E2B,5535.272,-0.6573574334038932,0.06464242111546468,-10.265991304560181,1.0028562888961597e-24,1.1211958827830793e-23
RP11-345P4.7,41.59774,-0.6303819170682368,0.23038842758607456,-3.0399591766149876,0.0023661021781756436,0.0056770301408105035
CDK11A,702.46796,-0.14006786017076253,0.11628758142795709,-1.2558068104050784,0.20918602181954205,0.3018892043931207
RP1-283E3.8,829.4383,-0.28171264368734594,0.11994285542989054,-2.444705281089224,0.014497055318256659,0.02951210913121511
RP1-283E3.4,260.31873,-0.802697265728249,0.14061257748712663,-5.906242769205553,3.499980960138402e-09,1.6774520145741047e-08
SLC35E2,289.90286,-0.6679935920471284,0.10599653573392959,-6.452335538579066,1.1013938172427141e-10,5.901523273792897e-10
NADK,2667.3616,-0.0749503086862547,0.07329743984089375,-1.0394080531851917,0.2986150002603578,0.40388589882236275
GNB1,22920.686,0.3442404067491245,0.04734546504487315,7.307616190106457,2.719231681754571e-13,1.7486460595256707e-12
PRKCZ,303.63376,-0.1945605981486766,0.15354846091284452,-1.3513638962740264,0.1765788930866763,0.26188810514753885
RP11-181G12.2,91.440285,-0.14426950408889636,0.601697917605613,0.36704853837206963,0.7135828125455563,0.7889928033158825
C1orf86,1754.0781,-0.038684183729597664,0.11407765393502058,-0.3559091617353918,0.7219085944083523,0.7958820645507805
SKI,7072.6226,0.49767950635904856,0.03942711926185371,12.6477656115095,1.1510187596114818e-36,1.9563979400552992e-35
MORN1,214.25694,-0.5718062984151495,0.14252304638352953,-4.187720487000838,2.817702346644447e-05,9.12495278096115e-05
RP4-740C4.5,47.379913,-1.3837376850933218,0.22792007305845347,-6.351146584722795,2.1371593513538649e-10,1.1238951406356725e-09
RER1,6530.127,-0.07118990376255604,0.01928986416922677,-3.697122630113612,0.000218057022174594,0.0006231466934501609
PEX10,2062.5093,-0.21502478610052358,0.07540374092768269,-2.9040640144669054,0.0036835283688316164,0.008503613697913524
PLCH2,37.074715,1.5109892880510232,0.3452792179741014,4.774383318981092,1.802587566615663e-06,6.703444029468954e-06
PANK4,748.8572,0.02027962674345018,0.12131345886773902,0.16949722951628599,0.8654055513596486,0.9061356730926973
FAM213B,1209.7003,-0.17203382840724357,0.1289851374365055,-1.3971006164407616,0.16238331648031645,0.24388025868582822
MMEL1,248.83818,-0.11457343035696527,0.15872362901334594,-0.7778538605459242,0.4366551713868534,0.5449662432270947
MEGF6,4183.0986,2.257499096501648,0.09410782553251036,24.07101153159426,5.030783307918615e-128,4.131589562461199e-126
TPRG1L,2944.6907,-0.14426950408889636,0.6016953815506879,8.64129375928449,5.55800067237125e-18,4.669305058170398e-17
WRAP73,551.73114,-0.09885401781735882,0.124917972097987,-0.8408931324971378,0.40040780605084514,0.5083923704192749
TP73-AS1,1268.1014,-0.20835229385142928,0.13795723500879076,-1.581022717914103,0.11387284342454841,0.18118008538714814
SMIM1,36.96712,-0.26895897567925897,0.33232946848308953,-1.0848973079092257,0.2779671404659716,0.38157248251889797
LRRC47,2042.0773,0.051688584166692544,0.04211756276926209,1.2373431804913237,0.21595970343567794,0.30986135912172746
RP1-286D6.5,179.7544,-0.13101514372480103,0.16149354658108442,-0.8740944876066579,0.38206679922281583,0.4903120844352675
CEP104,1543.834,0.1291289779909034,0.08956190904274786,1.4731416169471712,0.14071285372154266,0.21653343876684283
DFFB,265.68857,-0.08145566078606273,0.1460923489832266,-0.5943440946801966,0.5522819919677984,0.6524842705588906
C1orf174,802.3452,0.2769124605501128,0.04914295632098762,5.670683486484182,1.4222894980781257e-08,6.454102227917133e-08
NPHP4,507.8973,0.2500631848507315,0.07050561851622188,3.5931273687790135,0.00032673277611143905,0.0009081651969252793
KCNAB2,234.48354,-0.7778252139738365,0.1904416884787409,-4.351965208327585,1.3492267622785726e-05,4.5365717136112325e-05
RPL22,8574.449,-0.11297852810258352,0.07977970057037949,-1.4545700034699076,0.14578834037405689,0.2230547646969661
RNF207,411.04138,-0.027345211549629503,0.2388201750499591,-0.13661537642682764,0.8913348218318742,0.9241466281455483
ICMT,6325.483,0.04620694224430729,0.06164739344748213,0.8279985874896996,0.40767129983819883,0.5154919846504313
GPR153,351.1168,-1.9338956333304234,0.15175288392607908,-12.918769145022695,3.527390092301871e-38,6.313022492077942e-37
ACOT7,1753.702,-0.2995201227325476,0.12266166196608272,-2.5295712420593244,0.011420198677540284,0.0238146644230862
ESPN,25.544954,0.15303431807962034,0.41033842757872635,0.5939347555320827,0.5525557519759811,0.6526739588438483
TNFRSF25,436.8176,0.3834222774321536,0.25703353711529275,1.7627665108686836,0.07793987783346366,0.13089281919953405
PLEKHG5,1465.1953,0.4453624708340807,0.16209054962592148,2.9400710283766442,0.003281370165452784,0.007665835525433029
NOL9,916.39484,0.1239355692383599,0.0830420641856697,1.5157217116188502,0.12958973524766704,0.20182007948407163
ZBTB48,396.4315,-0.24458782892849965,0.13865559342292913,-1.863040709671461,0.06245653888530445,0.10800685534873813
KLHL21,3799.0872,0.46731699053492065,0.08414198804151625,5.644723584840973,1.6544684478446046e-08,7.459538986882742e-08
PHF13,1932.9701,0.0809406644461684,0.04226417432648829,1.9277202665281716,0.05388992987110389,0.09482534215905594
THAP3,1323.4144,-0.17670165357030956,0.06232338550769985,-2.8675176973363667,0.004137056660256415,0.00944269750701383
DNAJC11,2465.1428,-0.22083594390199565,0.08465871431484852,-2.661869033773728,0.0077708106979607235,0.016831648757291068
CAMTA1,797.7178,-0.2660514314040698,0.04990062960922582,-5.403201129495354,6.546198657285301e-08,2.812944777549857e-07
VAMP3,6601.739,-0.11017491121911901,0.03731219841577034,-2.966902210139067,0.0030081661909054963,0.007081347977328011
PER3,372.3962,0.1743483232029995,0.16158199007336504,1.1629005455072354,0.24486985608493617,0.3437095855516934
RP3-467L1.4,33.132595,-0.13630639848813508,0.3361042221893059,-0.5581149072370584,0.5767659217525036,0.6738905115543313
UTS2,57.713696,-0.017668960652087628,0.25239037599649966,-0.08360034489994894,0.9333741927074496,0.9540567312337691
PARK7,5716.8745,-0.049835411067858965,0.03133962791714063,-1.6052931911624906,0.10842929690164847,0.1738251293483966
ERRFI1,9559.462,0.7904392048188373,0.10764857194724564,7.490039755596556,6.885275503336741e-14,4.587138626654405e-13
SLC45A1,230.37744,-0.9023028879963751,0.1778069575928282,-5.327457410117484,9.959712256481464e-08,4.2097629366922014e-07
RERE,6999.36,-0.4500701279924944,0.06810604190151885,-6.602686122392046,4.037738524827233e-11,2.2224633439974514e-10
ENO1,62212.418,0.6344746951430591,0.09496876135076765,7.074440996770372,1.5005239324975635e-12,9.160023658785926e-12
GPR157,431.52792,0.5412528598147085,0.08714075426949086,6.319377578395199,2.626188973710707e-10,1.3688548032955305e-09
RP3-510D11.1,41.99402,-0.14426950408889636,0.6016979634116046,-4.2503730384814995,2.1341477982124453e-05,7.009465063274851e-05
RP3-510D11.2,85.525475,-0.9816557358304228,0.18213072159594138,-5.6507732668321875,1.5972766168437324e-08,7.209074612488083e-08
H6PD,5319.387,-0.8057048316086062,0.02496306146850424,-32.32517851835003,3.0981669787638513e-229,6.482176744258891e-227
SPSB1,2381.0354,2.7710347977195506,0.06338229205964642,43.750813346981325,0.0,0.0
SLC25A33,235.36717,-0.14426950408889636,0.6016977332439234,-4.440332098742604,8.982015962166438e-06,3.088611436804444e-05
TMEM201,548.69946,-0.4123021167894851,0.09597024678887424,-4.3914895424138125,1.1257675118835947e-05,3.828437310633548e-05
PIK3CD,2013.9789,-0.18462997838737233,0.15987060133305725,-1.2090423664847694,0.22664656923943105,0.3225877433092809
PIK3CD-AS2,60.456818,-0.8721206776907835,0.2928051221143048,-3.4107616839656547,0.0006478168660851825,0.0017151824979582829
CLSTN1,10034.876,-0.0842590233178639,0.0723566312276346,-1.1862950902286091,0.23550578489697982,0.333066240409143
CTNNBIP1,659.19965,-0.1889466845487291,0.12231244988211641,-1.6164481802088766,0.10599744861657302,0.17034611918766193
RP11-84A14.5,120.31249,-0.27844110299499863,0.21278407432583452,-1.4791380493273738,0.13910342272324167,0.21452638244655778
LZIC,999.97955,0.030301471596825006,0.08313861723518656,0.37139211110170517,0.7103455005211953,0.7867113347822804
NMNAT1,688.68115,-0.19442198828978818,0.07894300903293759,-2.5096271617902315,0.012085869219567735,0.025065984367937565
RP11-807G9.2,99.18768,-0.08644706148272117,0.22423825935113728,-0.4418891633505642,0.658569412753671,0.7451560750207429
UBE4B,2418.0093,-0.3240922182766876,0.10251080742347765,-3.254576451237286,0.001135615900328565,0.002885002811256798
KIF1B,3694.3154,0.17373865597205493,0.0744463710043405,2.37325927070559,0.017631882350227467,0.03525373518831032
RN7SL731P,95.14558,0.04871503545435379,0.12151534793179473,0.40321844624006636,0.6867875307917026,0.7686125097850339
PGD,4056.4294,-0.8017086335617075,0.06881305917557903,-11.763678882399786,6.005912091896806e-32,8.673287182833719e-31
APITD1-CORT,277.12466,-0.21791738407190042,0.1336987949457966,-1.7158803383105503,0.08618394603936545,0.14274647551049363
APITD1,301.73224,-0.2324538276874848,0.146792058295698,-1.6833116767443501,0.09231477113900298,0.15130393572395573
DFFA,2301.0488,0.0854061704128937,0.060287939525676786,1.430817124885593,0.15248263378561977,0.23136340229493807
RP5-1113E3.3,167.71753,0.10308211729610785,0.16225997548966126,0.684921629715847,0.49339337620264667,0.5983569270467509
PEX14,879.9283,-0.07198361739974392,0.07647789872122335,-0.9579506076190502,0.3380876654992323,0.4465236883707077
CASZ1,22.103735,0.4536268140926988,0.3928631422274972,1.6216261670408831,0.10488341634293706,0.16877729063951918
TARDBP,6121.863,0.05648211026284726,0.03988891315126866,1.4233047192553123,0.1546478395216515,0.2340022195086548
TARDBP-1,2973.6414,0.06430695954619547,0.07003444027309932,0.9308070475542871,0.3519533834849199,0.4609517214004123
MASP2,71.20515,-0.2272495561098013,0.2739881195678089,-1.0217908770432975,0.30687988813851863,0.4133517806586806
RP4-635E18.8,55.304066,-0.27182565967463723,0.25863646651241484,-1.2562207058432167,0.20903596158933402,0.3017252812855244
SRM,4320.8257,0.5253707334800414,0.14803805970093986,3.7325966904023797,0.0001895159111776528,0.0005456654880319869
EXOSC10,1864.2236,0.175865113448515,0.07634103586453689,2.3342927945415384,0.019580395776480984,0.03867881935165261
RP4-635E18.7,359.73917,0.13023292663600453,0.1217041904599332,1.116017463779257,0.26441465933891906,0.36594122670143336
RP4-635E18.6,96.81,0.4874353019421231,0.2007680417824852,2.6680542945831003,0.0076291928114397695,0.016555508539455976
MTOR,2900.6165,0.06966957606954546,0.058189657230179846,1.207806973502542,0.22712151850441975,0.32306554600035664
MTOR-AS1,56.856136,-0.4295814780716823,0.34110684731312746,-1.6499611039155158,0.09895089173287416,0.1606969065057534
UBIAD1,543.5026,-0.14426950408889636,0.6016974745111842,0.16936723012207122,0.865507797678925,0.9061356730926973
FBXO2,72.561455,-0.19978113972909778,0.2340106907303847,-0.9954775992302136,0.31950403383925785,0.4268944156634984
FBXO44,678.79614,-0.7716621323605855,0.10133716853718897,-7.759105534001484,8.553045717592803e-15,6.049085653388069e-14
FBXO6,136.42126,-1.331250135733409,0.19089429547819575,-7.2299335489680105,4.832304261528384e-13,3.046188931002918e-12
MAD2L2,586.4395,-0.2857952241778384,0.15503147307411272,-1.9643739302380983,0.049486743816701435,0.08790474252865653
AGTRAP,1128.5424,0.12779640341320384,0.06325982830508915,2.0398823655980025,0.0413620435451234,0.07520566059440759
C1orf167,200.08484,-0.906793731488344,0.09019802790228583,-10.200053171565333,1.9816398419808805e-24,2.184900892271893e-23
MTHFR,861.4636,-0.8475725956826006,0.05840063313464022,-14.572916188113378,4.176738452331957e-48,9.533269909056381e-47
CLCN6,835.19366,-0.2800753708356433,0.07090619792620802,-4.005149322566653,6.197831701918446e-05,0.00019194166019597653
NPPA-AS1,73.940094,-0.3513962342977541,0.18948864033255994,-2.033740008181115,0.04197781604877308,0.07620701550017424
KIAA2013,2638.0498,0.3572637695695007,0.08761646575253139,4.179155620928733,2.9259342379868396e-05,9.44965327531533e-05
PLOD1,33457.13,0.9405223113469281,0.11711646151291796,8.345463273092808,7.093526248801258e-17,5.620772038894595e-16
MFN2,4607.6333,-0.13349776196942917,0.04723107997419682,-2.8538714957113127,0.004318999776432781,0.009817178100207725
MIIP,471.6425,-0.44963113011131084,0.12977955446762357,-3.617402522473613,0.00029757434297839215,0.0008327817002938283
TNFRSF1B,650.42267,-3.5405761515469107,0.1055308574411403,-33.56192543323754,6.031701545399342e-247,1.4723215925054643e-244
VPS13D,2263.4602,-0.010922809712191171,0.2079639101594677,-0.04216449894792739,0.9663675631137422,0.9765731655392687
DHRS3,1472.837,-1.001410363774649,0.10009425384362448,-10.140569029392122,3.649673717040344e-24,3.984038234595283e-23
PRDM2,1882.122,0.3270652277733411,0.07254629362610471,4.566596856780371,4.957060464115685e-06,1.7568126165927235e-05
KAZN,964.68976,-0.7271412023865901,0.0705972332899321,-10.394273979449332,2.6328432754189407e-25,2.9988477359357024e-24
TMEM51-AS1,26.59033,-1.4830983412703043,0.47192935747899145,-3.7319175953530648,0.00019002767006272842,0.000547008685363451
TMEM51,679.2242,-1.1963595664872886,0.08815159385990702,-13.692636391943287,1.1235736041390834e-42,2.2881582957988866e-41
EFHD2,1478.2115,-0.7551982982659197,0.10701568917133833,-7.218667394917791,5.249948483093545e-13,3.302356642461312e-12
CASP9,218.01836,-0.4287695676673096,0.19922994722290274,-2.372041353439736,0.017690110662494755,0.035354070376773405
DNAJC16,1286.8694,-0.2509309078501119,0.06439459509408688,-3.944085641362204,8.010502939684644e-05,0.00024412101467826883
RP4-680D5.8,38.930943,-0.27813934283331404,0.1925653875652606,-1.5903267253167248,0.11176117753122221,0.1782236362499982
AGMAT,31.428766,0.28312256444860273,0.33113849533247947,1.1391682829498349,0.25463297169013177,0.3546659119871664
DDI2,1430.8885,0.8655147641286313,0.12899652391846303,6.883997695182274,5.819581641996918e-12,3.4195636027447627e-11
RSC1A1,397.4869,0.834447135067969,0.13734116561255882,6.274520209855686,3.5071407750993184e-10,1.8128823271285448e-09
PLEKHM2,3632.3357,-0.44172259748285636,0.10494166132916191,-4.30573632994518,1.6643120043035106e-05,5.535632754662036e-05
RP11-288I21.1,320.0857,-0.4035225957093741,0.14750944077269437,-2.889211922032894,0.003862086971110415,0.00886459168306981
FBLIM1,6546.3374,0.4436350549197301,0.05802132345230179,7.706936003067783,1.288743849940616e-14,9.002254834144009e-14
UQCRHL,25.682365,-0.14956489666743003,0.3691178725838814,-0.596333712596875,0.5509523137726606,0.6514388397843455
FLJ37453,59.883564,-0.14426950408889636,0.6016979423032903,1.4600564527573106,0.14427455948607773,0.22123945405879208
SPEN,3278.1946,0.7207356959817588,0.0892240191007801,8.214376100053203,2.1327017106307411e-16,1.6511996724376776e-15
ZBTB17,1097.1504,0.09692529757342035,0.12891182574130267,0.8027162437091931,0.42213876201614686,0.5299727653713681
HSPB7,96.785545,0.36158121081247263,0.2430797559986214,1.7255710937604536,0.08442460345098286,0.14010976446185305
FAM131C,23.25852,-0.13837045705387646,0.3115297563634772,-0.5835431262475801,0.5595277339544498,0.6584772950481756
EPHA2,3442.068,0.4565249552571689,0.14033873173075787,3.4257650022810235,0.0006130705556767318,0.0016298162178215946
ARHGEF19,399.19473,0.33159409098466763,0.10230739359866742,3.3245545964970096,0.0008855989187398687,0.0022909038853183975
ARHGEF19-AS1,42.836502,-0.14426950408889636,0.601697988532959,1.0579307683825883,0.29008700651995123,0.39438767526731455
ANO7P1,15.676486,-0.14426950408889636,0.6016980069370395,1.3472664973901851,0.1778944180860581,0.26357228105399355
RSG1,176.75731,-0.30041189992350925,0.10638490827442545,-2.908754894171963,0.0036287123244685337,0.008389468144881949
FBXO42,1395.7041,0.3033592108233573,0.07938199925864137,3.8772750982866198,0.00010563289666529439,0.0003158921488672025
SZRD1,6804.7827,-0.20866132995158285,0.04572703935986787,-4.59260359487186,4.377500851136277e-06,1.5608557001160493e-05
SPATA21,2228.9355,-0.2153584174569452,0.07209021280743398,-3.032600132287665,0.002424566429541072,0.005806207248832858
NECAP2,2978.0283,-0.1892789423168174,0.11043695637347349,-1.7449201481927017,0.08099876965138833,0.13529304092597888
RP4-798A10.2,66.962776,-0.3755535452464479,0.32566167538014595,-1.4931920698055265,0.13538691734541494,0.20958557846786466
CROCCP3,233.20595,-0.4736031090683735,0.20549147591316982,-2.546038443389585,0.010895318874770337,0.02282847272580933
NBPF1,1478.5375,0.20839761902044862,0.04140095519759076,5.065920969569178,4.064305215623283e-07,1.618997374537153e-06
CROCCP2,466.02866,-0.2776362411697333,0.11956336081095599,-2.4145980002149634,0.015752584702140134,0.031801989372126874
MST1P2,29.914736,-0.5870778911031196,0.290028010872451,-2.403770571442521,0.016226953724617098,0.032686385296291746
EIF1AXP1,82.30125,0.11962201512800424,0.14566569328851592,0.8721379910609843,0.3831331027531435,0.4913934379979929
CROCC,946.7459,0.44078238554617805,0.1402502568641524,3.311686981867104,0.0009273524428785161,0.0023922235701731866
RP11-108M9.4,20.78166,-0.10039843706753099,0.37555944518210943,-0.40024704553711193,0.6889745667821104,0.7702753187783454
RP11-108M9.5,19.579397,0.059922870666836874,0.35893514377751706,0.23944796204527607,0.8107582431006812,0.8657306590487311
MFAP2,3325.1067,2.5300089046731693,0.07679557401126796,33.00059926010464,7.963178644576207e-239,1.7715552490940107e-236
RP1-37C10.3,127.47561,0.7233944064269364,0.2543812178176688,3.1998998175707114,0.0013747536399038314,0.003445215345973169
ATP13A2,1603.6149,0.8372086840857444,0.11564010390882379,7.417986917047294,1.18913843557462e-13,7.833248877520218e-13
SDHB,1833.859,0.3940796230670489,0.03612911906005754,10.945640710336457,6.972301322868967e-28,8.752728267815864e-27
RP11-380J14.1,65.919975,2.2429152052635413,0.3693081515487757,6.389940954022211,1.6594982182802196e-10,8.784843730805681e-10
RP1-20B21.4,392.4729,0.8097813111556049,0.1206673982716928,6.881539255236213,5.9209253186834615e-12,3.4744661928501446e-11
RCC2,3696.2559,0.7642473894237184,0.07638660264608431,10.113377759019599,4.8193453527471924e-24,5.244581707401356e-23
AC004824.1,165.10875,-0.14426950408889636,0.6016979190400116,6.861503887942847,6.813934956796617e-12,3.9825376410276207e-11
ARHGEF10L,740.2757,-0.27484857247584427,0.1348777762270124,-2.1380051991521576,0.03251632126554678,0.06081455211684417
RP13-279N23.2,694.62744,0.3533031551554794,0.09979162440907233,3.6335975253068447,0.00027949673304238304,0.000785442130351756
ALDH4A1,623.9742,-0.7159004069668585,0.13085859677312345,-5.6599225752188564,1.5144130327401724e-08,6.857977080754582e-08
IFFO2,1546.5609,1.3714898144346097,0.050751107745782224,27.092424948935815,1.2093123068250683e-161,1.45573039674319e-159
RP5-1126H10.2,335.47937,0.006753183410446,0.13152267005254686,0.05324148396460758,0.9575395030451126,0.970461642116314
UBR4,10662.362,0.08424587058337783,0.12403772092688113,0.6633356863801882,0.5071155858617171,0.6102400836370886
RP1-43E13.2,323.83047,-0.08993131463937405,0.14435202143725742,-0.6630488593888816,0.5072992623264883,0.6103775268972432
EMC1,5409.649,-0.06128705856812618,0.08800234337496325,-0.8478088257294419,0.3965444471064612,0.5048365561677693
MRTO4,1174.1528,0.2906455931685014,0.04456898466348639,6.562997531828644,5.2736720848448825e-11,2.8810937796440413e-10
RP4-657E11.10,33.9984,-0.12939897323247795,0.29836573921124215,-0.558445339343973,0.5765403199500907,0.6737612955065393
AKR7A2,1453.9342,-0.09641186540812581,0.05371474926952974,-1.8129864692793909,0.0698339082607963,0.11889285456587184
PQLC2,404.81458,-0.36370226267143996,0.12256058087037038,-3.0859789420476913,0.0020288319000762996,0.004935869413599248
CAPZB,12971.288,0.27754090896931155,0.06881729704585207,3.8070956511720797,0.0001406083724490435,0.00041296660190373314
MINOS1,1846.4907,0.020635812700036154,0.08243330742922958,0.25839886667561407,0.7960990911690841,0.8535009776914935
